# gt_conf,pred_conf,out_dev
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.380952380952380820e-01,0.000000000000000000e+00,2.380952380952380820e-01
1.090909090909090856e-01,0.000000000000000000e+00,1.090909090909090856e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.882352941176470507e-02,0.000000000000000000e+00,5.882352941176470507e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.744186046511627883e-02,0.000000000000000000e+00,1.744186046511627883e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.896551724137930939e-03,0.000000000000000000e+00,6.896551724137930939e-03
7.368421052631578261e-02,0.000000000000000000e+00,7.368421052631578261e-02
8.062827225130889675e-01,0.000000000000000000e+00,8.062827225130889675e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.666666666666666574e-02,0.000000000000000000e+00,6.666666666666666574e-02
5.769230769230769551e-02,0.000000000000000000e+00,5.769230769230769551e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.325581395348837177e-02,0.000000000000000000e+00,2.325581395348837177e-02
3.571428571428571230e-02,0.000000000000000000e+00,3.571428571428571230e-02
2.739726027397260122e-02,0.000000000000000000e+00,2.739726027397260122e-02
9.677419354838709409e-02,0.000000000000000000e+00,9.677419354838709409e-02
1.960784313725490169e-02,0.000000000000000000e+00,1.960784313725490169e-02
1.190476190476190410e-01,2.380952380952380820e-02,9.523809523809523281e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000083e-02,0.000000000000000000e+00,4.000000000000000083e-02
1.000000000000000021e-02,0.000000000000000000e+00,1.000000000000000021e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.523809523809523281e-02,0.000000000000000000e+00,9.523809523809523281e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.564102564102564014e-02,0.000000000000000000e+00,2.564102564102564014e-02
1.875000000000000000e-01,0.000000000000000000e+00,1.875000000000000000e-01
1.612903225806451568e-01,0.000000000000000000e+00,1.612903225806451568e-01
1.562500000000000000e-01,0.000000000000000000e+00,1.562500000000000000e-01
3.846153846153846367e-01,7.692307692307692735e-02,3.076923076923077094e-01
1.153846153846153910e-01,0.000000000000000000e+00,1.153846153846153910e-01
8.333333333333332871e-02,0.000000000000000000e+00,8.333333333333332871e-02
8.333333333333332871e-02,0.000000000000000000e+00,8.333333333333332871e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.557377049180327933e-01,0.000000000000000000e+00,1.557377049180327933e-01
9.090909090909091161e-02,0.000000000000000000e+00,9.090909090909091161e-02
1.465517241379310220e-01,0.000000000000000000e+00,1.465517241379310220e-01
1.190476190476190410e-01,0.000000000000000000e+00,1.190476190476190410e-01
1.639344262295082053e-02,0.000000000000000000e+00,1.639344262295082053e-02
1.538461538461538547e-02,0.000000000000000000e+00,1.538461538461538547e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.564102564102564014e-02,8.547008547008547868e-03,1.709401709401709574e-02
4.074074074074073848e-01,0.000000000000000000e+00,4.074074074074073848e-01
3.947368421052631360e-02,0.000000000000000000e+00,3.947368421052631360e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.941176470588235253e-02,0.000000000000000000e+00,2.941176470588235253e-02
1.300000000000000044e-01,0.000000000000000000e+00,1.300000000000000044e-01
6.164383561643835274e-02,6.849315068493150305e-03,6.849315068493150305e-02
4.761904761904761640e-02,0.000000000000000000e+00,4.761904761904761640e-02
6.034482758620689918e-02,0.000000000000000000e+00,6.034482758620689918e-02
4.000000000000000083e-02,0.000000000000000000e+00,4.000000000000000083e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.250000000000000000e-01,0.000000000000000000e+00,6.250000000000000000e-01
1.523809523809523947e-01,9.523809523809524669e-03,1.428571428571428492e-01
8.333333333333332871e-02,0.000000000000000000e+00,8.333333333333332871e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.867403314917126911e-02,5.524861878453038444e-03,4.419889502762430755e-02
1.250000000000000000e-01,6.250000000000000000e-02,6.250000000000000000e-02
1.320754716981132060e-01,0.000000000000000000e+00,1.320754716981132060e-01
2.666666666666666630e-01,0.000000000000000000e+00,2.666666666666666630e-01
3.030303030303030387e-02,0.000000000000000000e+00,3.030303030303030387e-02
4.545454545454545581e-02,0.000000000000000000e+00,4.545454545454545581e-02
2.500000000000000000e-01,0.000000000000000000e+00,2.500000000000000000e-01
3.030303030303030387e-02,0.000000000000000000e+00,3.030303030303030387e-02
3.448275862068965469e-02,0.000000000000000000e+00,3.448275862068965469e-02
9.090909090909091161e-02,0.000000000000000000e+00,9.090909090909091161e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.444444444444444614e-02,0.000000000000000000e+00,4.444444444444444614e-02
1.282051282051281937e-01,0.000000000000000000e+00,1.282051282051281937e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.779411764705882582e-01,0.000000000000000000e+00,4.779411764705882582e-01
9.090909090909091161e-02,0.000000000000000000e+00,9.090909090909091161e-02
4.347826086956521618e-02,0.000000000000000000e+00,4.347826086956521618e-02
3.680981595092024800e-02,0.000000000000000000e+00,3.680981595092024800e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.255319148936170109e-02,0.000000000000000000e+00,4.255319148936170109e-02
3.225806451612903136e-02,0.000000000000000000e+00,3.225806451612903136e-02
1.111111111111111049e-01,0.000000000000000000e+00,1.111111111111111049e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.250000000000000000e-01,0.000000000000000000e+00,1.250000000000000000e-01
1.344537815126050362e-01,0.000000000000000000e+00,1.344537815126050362e-01
8.333333333333332871e-02,0.000000000000000000e+00,8.333333333333332871e-02
2.000000000000000111e-01,0.000000000000000000e+00,2.000000000000000111e-01
2.812500000000000000e-01,0.000000000000000000e+00,2.812500000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.571428571428571508e-01,0.000000000000000000e+00,3.571428571428571508e-01
7.633587786259541687e-03,0.000000000000000000e+00,7.633587786259541687e-03
6.666666666666666574e-02,0.000000000000000000e+00,6.666666666666666574e-02
1.333333333333333315e-01,0.000000000000000000e+00,1.333333333333333315e-01
6.400000000000000133e-01,0.000000000000000000e+00,6.400000000000000133e-01
9.302325581395348708e-02,2.325581395348837177e-02,6.976744186046511531e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.641975308641974829e-02,0.000000000000000000e+00,8.641975308641974829e-02
4.109589041095890183e-02,0.000000000000000000e+00,4.109589041095890183e-02
9.615384615384615918e-03,0.000000000000000000e+00,9.615384615384615918e-03
5.128205128205128027e-02,0.000000000000000000e+00,5.128205128205128027e-02
3.809523809523809312e-01,0.000000000000000000e+00,3.809523809523809312e-01
6.666666666666666574e-02,0.000000000000000000e+00,6.666666666666666574e-02
1.680672268907562952e-02,0.000000000000000000e+00,1.680672268907562952e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.557377049180328210e-02,0.000000000000000000e+00,6.557377049180328210e-02
1.923076923076923184e-01,0.000000000000000000e+00,1.923076923076923184e-01
1.428571428571428492e-01,0.000000000000000000e+00,1.428571428571428492e-01
1.219512195121951192e-01,0.000000000000000000e+00,1.219512195121951192e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.565217391304348116e-02,0.000000000000000000e+00,9.565217391304348116e-02
6.451612903225806273e-02,0.000000000000000000e+00,6.451612903225806273e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.882352941176470507e-02,0.000000000000000000e+00,5.882352941176470507e-02
1.666666666666666574e-01,0.000000000000000000e+00,1.666666666666666574e-01
7.843137254901960675e-02,0.000000000000000000e+00,7.843137254901960675e-02
5.454545454545454281e-02,0.000000000000000000e+00,5.454545454545454281e-02
5.263157894736841813e-02,0.000000000000000000e+00,5.263157894736841813e-02
1.463414634146341375e-01,0.000000000000000000e+00,1.463414634146341375e-01
3.286384976525821844e-02,0.000000000000000000e+00,3.286384976525821844e-02
8.571428571428571508e-02,0.000000000000000000e+00,8.571428571428571508e-02
5.084745762711864736e-02,3.389830508474576259e-02,5.084745762711864736e-02
7.692307692307692735e-01,0.000000000000000000e+00,7.692307692307692735e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.194029850746268634e-01,0.000000000000000000e+00,1.194029850746268634e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.851851851851851749e-02,0.000000000000000000e+00,1.851851851851851749e-02
1.684210526315789436e-01,0.000000000000000000e+00,1.684210526315789436e-01
3.030303030303030387e-02,0.000000000000000000e+00,3.030303030303030387e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.063829787234042562e-01,1.063829787234042527e-02,9.574468085106382920e-02
1.568627450980392135e-01,0.000000000000000000e+00,1.568627450980392135e-01
6.493506493506492894e-02,0.000000000000000000e+00,6.493506493506492894e-02
5.277777777777777901e-01,0.000000000000000000e+00,5.277777777777777901e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.695652173913043237e-02,0.000000000000000000e+00,8.695652173913043237e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.558139534883721034e-01,0.000000000000000000e+00,2.558139534883721034e-01
1.176470588235294101e-01,0.000000000000000000e+00,1.176470588235294101e-01
4.878048780487805047e-02,0.000000000000000000e+00,4.878048780487805047e-02
4.411764705882353227e-02,0.000000000000000000e+00,4.411764705882353227e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.142857142857142738e-01,0.000000000000000000e+00,2.142857142857142738e-01
8.695652173913043237e-02,0.000000000000000000e+00,8.695652173913043237e-02
2.564102564102564014e-02,0.000000000000000000e+00,2.564102564102564014e-02
6.557377049180328210e-02,0.000000000000000000e+00,6.557377049180328210e-02
8.264462809917355601e-02,0.000000000000000000e+00,8.264462809917355601e-02
1.147540983606557402e-01,1.639344262295082053e-02,1.311475409836065642e-01
6.493506493506492894e-02,1.298701298701298787e-02,7.792207792207792028e-02
2.439024390243902524e-02,0.000000000000000000e+00,2.439024390243902524e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.702702702702702853e-02,0.000000000000000000e+00,2.702702702702702853e-02
1.081081081081081141e-01,0.000000000000000000e+00,1.081081081081081141e-01
3.906250000000000000e-02,0.000000000000000000e+00,3.906250000000000000e-02
7.070707070707070441e-02,1.010101010101010187e-02,8.080808080808081495e-02
1.666666666666666574e-01,0.000000000000000000e+00,1.666666666666666574e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.293103448275862155e-01,0.000000000000000000e+00,1.293103448275862155e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,0.000000000000000000e+00,2.000000000000000111e-01
3.499999999999999778e-01,0.000000000000000000e+00,3.499999999999999778e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.285714285714285476e-01,0.000000000000000000e+00,4.285714285714285476e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.187150837988826813e-01,1.396648044692737475e-03,1.201117318435754172e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.749999999999999889e-01,2.500000000000000139e-02,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.090909090909091161e-02,1.652892561983471120e-02,7.438016528925620041e-02
7.407407407407406996e-02,0.000000000000000000e+00,7.407407407407406996e-02
1.293103448275862051e-02,0.000000000000000000e+00,1.293103448275862051e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.174603174603174427e-02,0.000000000000000000e+00,3.174603174603174427e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.142857142857143016e-01,1.058201058201058142e-02,7.089947089947089554e-01
9.523809523809523281e-02,0.000000000000000000e+00,9.523809523809523281e-02
2.173913043478260809e-01,0.000000000000000000e+00,2.173913043478260809e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.702702702702702853e-02,0.000000000000000000e+00,2.702702702702702853e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.275862068965517127e-01,0.000000000000000000e+00,8.275862068965517127e-01
7.462686567164178962e-03,0.000000000000000000e+00,7.462686567164178962e-03
4.166666666666666435e-02,0.000000000000000000e+00,4.166666666666666435e-02
5.128205128205128027e-02,0.000000000000000000e+00,5.128205128205128027e-02
5.263157894736841813e-02,0.000000000000000000e+00,5.263157894736841813e-02
1.654676258992805737e-01,0.000000000000000000e+00,1.654676258992805737e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,1.499999999999999944e-01,1.499999999999999944e-01
9.448818897637795144e-02,7.874015748031495954e-03,1.023622047244094474e-01
2.484472049689440826e-02,0.000000000000000000e+00,2.484472049689440826e-02
8.510638297872340219e-02,1.063829787234042527e-02,9.574468085106382920e-02
4.725274725274725141e-01,0.000000000000000000e+00,4.725274725274725141e-01
3.686635944700460826e-02,0.000000000000000000e+00,3.686635944700460826e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.615384615384615641e-02,0.000000000000000000e+00,4.615384615384615641e-02
9.090909090909091161e-02,0.000000000000000000e+00,9.090909090909091161e-02
1.081081081081081141e-01,0.000000000000000000e+00,1.081081081081081141e-01
2.333333333333333370e-01,8.333333333333333218e-03,2.250000000000000056e-01
1.153846153846153910e-01,0.000000000000000000e+00,1.153846153846153910e-01
8.000000000000000167e-02,0.000000000000000000e+00,8.000000000000000167e-02
5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01
9.574468085106382920e-02,0.000000000000000000e+00,9.574468085106382920e-02
3.142857142857142794e-01,0.000000000000000000e+00,3.142857142857142794e-01
3.880597014925373234e-01,1.492537313432835792e-02,3.731343283582089776e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.250000000000000000e-01,0.000000000000000000e+00,1.250000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.523809523809523281e-02,0.000000000000000000e+00,9.523809523809523281e-02
1.123595505617977497e-02,0.000000000000000000e+00,1.123595505617977497e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.063291139240506250e-02,0.000000000000000000e+00,5.063291139240506250e-02
2.222222222222222099e-01,0.000000000000000000e+00,2.222222222222222099e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.444444444444444364e-01,0.000000000000000000e+00,2.444444444444444364e-01
1.363636363636363535e-01,0.000000000000000000e+00,1.363636363636363535e-01
3.030303030303030387e-02,0.000000000000000000e+00,3.030303030303030387e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.250000000000000000e-02,0.000000000000000000e+00,6.250000000000000000e-02
9.411764705882352811e-02,0.000000000000000000e+00,9.411764705882352811e-02
2.686567164179104461e-01,0.000000000000000000e+00,2.686567164179104461e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.670886075949367222e-01,1.265822784810126563e-02,3.544303797468354444e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.578947368421052544e-01,0.000000000000000000e+00,1.578947368421052544e-01
1.346153846153846090e-01,0.000000000000000000e+00,1.346153846153846090e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.272727272727272790e-02,0.000000000000000000e+00,2.272727272727272790e-02
1.875000000000000000e-01,6.250000000000000000e-02,1.250000000000000000e-01
6.521739130434782428e-02,0.000000000000000000e+00,6.521739130434782428e-02
2.298850574712643646e-02,0.000000000000000000e+00,2.298850574712643646e-02
1.526717557251908337e-02,0.000000000000000000e+00,1.526717557251908337e-02
1.666666666666666644e-02,0.000000000000000000e+00,1.666666666666666644e-02
1.250000000000000000e-01,0.000000000000000000e+00,1.250000000000000000e-01
7.194244604316547137e-03,0.000000000000000000e+00,7.194244604316547137e-03
1.499999999999999944e-01,0.000000000000000000e+00,1.499999999999999944e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000006e-01,0.000000000000000000e+00,1.100000000000000006e-01
2.413793103448275967e-01,0.000000000000000000e+00,2.413793103448275967e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.603603603603603572e-02,0.000000000000000000e+00,3.603603603603603572e-02
4.918032786885245811e-02,0.000000000000000000e+00,4.918032786885245811e-02
8.474576271186440649e-03,8.474576271186440649e-03,0.000000000000000000e+00
4.081632653061224164e-02,0.000000000000000000e+00,4.081632653061224164e-02
1.111111111111111049e-01,0.000000000000000000e+00,1.111111111111111049e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.345794392523363789e-03,0.000000000000000000e+00,9.345794392523363789e-03
1.785714285714285615e-02,0.000000000000000000e+00,1.785714285714285615e-02
6.818181818181817677e-02,0.000000000000000000e+00,6.818181818181817677e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.449275362318840597e-02,0.000000000000000000e+00,1.449275362318840597e-02
1.555555555555555580e-01,0.000000000000000000e+00,1.555555555555555580e-01
9.900990099009901110e-03,0.000000000000000000e+00,9.900990099009901110e-03
9.090909090909091161e-02,4.545454545454545581e-02,4.545454545454545581e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.166666666666666019e-02,8.333333333333333218e-03,1.000000000000000056e-01
5.000000000000000278e-02,0.000000000000000000e+00,5.000000000000000278e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.607476635514018620e-02,9.345794392523363789e-03,4.672897196261682068e-02
1.081081081081081141e-01,0.000000000000000000e+00,1.081081081081081141e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.142857142857142461e-02,2.857142857142857054e-02,1.000000000000000056e-01
5.918367346938775420e-01,2.040816326530612082e-02,5.714285714285713969e-01
1.515151515151515194e-01,0.000000000000000000e+00,1.515151515151515194e-01
1.944444444444444475e-01,0.000000000000000000e+00,1.944444444444444475e-01
3.603603603603603572e-02,0.000000000000000000e+00,3.603603603603603572e-02
5.988023952095808747e-03,0.000000000000000000e+00,5.988023952095808747e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.511627906976744096e-01,1.162790697674418589e-02,1.395348837209302306e-01
5.263157894736841813e-02,0.000000000000000000e+00,5.263157894736841813e-02
6.111111111111111605e-01,5.555555555555555247e-02,5.555555555555555802e-01
1.428571428571428492e-01,0.000000000000000000e+00,1.428571428571428492e-01
3.333333333333333287e-02,0.000000000000000000e+00,3.333333333333333287e-02
2.020202020202020374e-02,0.000000000000000000e+00,2.020202020202020374e-02
4.516129032258064252e-02,0.000000000000000000e+00,4.516129032258064252e-02
1.269841269841269771e-01,0.000000000000000000e+00,1.269841269841269771e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.405405405405405705e-02,0.000000000000000000e+00,5.405405405405405705e-02
2.500000000000000139e-02,0.000000000000000000e+00,2.500000000000000139e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.882352941176470507e-02,0.000000000000000000e+00,5.882352941176470507e-02
4.615384615384615641e-02,0.000000000000000000e+00,4.615384615384615641e-02
8.000000000000000167e-02,0.000000000000000000e+00,8.000000000000000167e-02
1.521739130434782705e-01,0.000000000000000000e+00,1.521739130434782705e-01
6.521739130434782428e-02,0.000000000000000000e+00,6.521739130434782428e-02
3.015873015873015706e-01,0.000000000000000000e+00,3.015873015873015706e-01
7.692307692307692735e-02,0.000000000000000000e+00,7.692307692307692735e-02
6.106870229007633349e-02,0.000000000000000000e+00,6.106870229007633349e-02
8.888888888888889228e-02,0.000000000000000000e+00,8.888888888888889228e-02
7.142857142857142461e-02,0.000000000000000000e+00,7.142857142857142461e-02
5.617977528089887485e-02,0.000000000000000000e+00,5.617977528089887485e-02
1.379310344827586188e-01,0.000000000000000000e+00,1.379310344827586188e-01
6.875000000000000000e-01,0.000000000000000000e+00,6.875000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.470588235294117627e-02,0.000000000000000000e+00,1.470588235294117627e-02
6.818181818181817677e-02,1.136363636363636395e-02,7.954545454545454419e-02
6.718750000000000000e-01,0.000000000000000000e+00,6.718750000000000000e-01
1.764705882352941291e-01,0.000000000000000000e+00,1.764705882352941291e-01
1.234567901234567833e-01,0.000000000000000000e+00,1.234567901234567833e-01
3.703703703703703498e-02,0.000000000000000000e+00,3.703703703703703498e-02
5.000000000000000278e-02,0.000000000000000000e+00,5.000000000000000278e-02
4.000000000000000083e-02,0.000000000000000000e+00,4.000000000000000083e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.166666666666666435e-02,0.000000000000000000e+00,4.166666666666666435e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.700854700854700807e-02,0.000000000000000000e+00,4.700854700854700807e-02
4.285714285714285754e-02,0.000000000000000000e+00,4.285714285714285754e-02
1.851851851851851749e-01,0.000000000000000000e+00,1.851851851851851749e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.631578947368420907e-02,0.000000000000000000e+00,2.631578947368420907e-02
2.487562189054726494e-02,0.000000000000000000e+00,2.487562189054726494e-02
5.084745762711864736e-02,0.000000000000000000e+00,5.084745762711864736e-02
4.225352112676056260e-02,0.000000000000000000e+00,4.225352112676056260e-02
4.545454545454545581e-02,0.000000000000000000e+00,4.545454545454545581e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.666666666666666574e-01,0.000000000000000000e+00,1.666666666666666574e-01
5.714285714285714107e-02,0.000000000000000000e+00,5.714285714285714107e-02
1.052631578947368363e-01,0.000000000000000000e+00,1.052631578947368363e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.372881355932203451e-01,0.000000000000000000e+00,2.372881355932203451e-01
5.882352941176470507e-02,0.000000000000000000e+00,5.882352941176470507e-02
2.583333333333333592e-01,0.000000000000000000e+00,2.583333333333333592e-01
7.633587786259541687e-03,0.000000000000000000e+00,7.633587786259541687e-03
4.424778761061946841e-02,0.000000000000000000e+00,4.424778761061946841e-02
1.041666666666666713e-01,0.000000000000000000e+00,1.041666666666666713e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.843137254901960675e-02,0.000000000000000000e+00,7.843137254901960675e-02
2.105263157894736795e-02,0.000000000000000000e+00,2.105263157894736795e-02
7.419354838709677491e-01,0.000000000000000000e+00,7.419354838709677491e-01
9.090909090909091161e-02,0.000000000000000000e+00,9.090909090909091161e-02
2.919708029197080196e-02,1.459854014598540098e-02,4.379562043795620641e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.176470588235294101e-01,3.921568627450980338e-02,1.568627450980392135e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.912621359223301065e-02,9.708737864077669061e-03,3.883495145631067624e-02
9.090909090909091161e-02,0.000000000000000000e+00,9.090909090909091161e-02
1.020408163265306145e-01,0.000000000000000000e+00,1.020408163265306145e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.220338983050847204e-01,0.000000000000000000e+00,3.220338983050847204e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.405405405405405705e-02,0.000000000000000000e+00,5.405405405405405705e-02
1.153846153846153910e-01,0.000000000000000000e+00,1.153846153846153910e-01
2.702702702702702853e-02,0.000000000000000000e+00,2.702702702702702853e-02
8.695652173913043237e-02,0.000000000000000000e+00,8.695652173913043237e-02
2.040816326530612082e-02,0.000000000000000000e+00,2.040816326530612082e-02
4.347826086956521618e-02,0.000000000000000000e+00,4.347826086956521618e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.369863013698630061e-02,0.000000000000000000e+00,1.369863013698630061e-02
1.612903225806451568e-01,0.000000000000000000e+00,1.612903225806451568e-01
1.704545454545454419e-01,0.000000000000000000e+00,1.704545454545454419e-01
5.882352941176470507e-02,0.000000000000000000e+00,5.882352941176470507e-02
8.000000000000000444e-01,0.000000000000000000e+00,8.000000000000000444e-01
7.692307692307692735e-02,0.000000000000000000e+00,7.692307692307692735e-02
1.794871794871794879e-01,0.000000000000000000e+00,1.794871794871794879e-01
